Vardas Pavardė ND1 ND2 ND3 ND4 ND5 Egzaminas
Vardas8695 Pavardė8695 3 4 5 7 8 4
Vardas8696 Pavardė8696 4 6 9 10 10 5
Vardas8697 Pavardė8697 2 5 5 7 7 6
Vardas8698 Pavardė8698 2 4 5 9 10 8
Vardas8699 Pavardė8699 2 4 5 7 8 3
Vardas8700 Pavardė8700 2 2 4 8 9 7
Vardas8701 Pavardė8701 3 5 8 9 9 7
Vardas8702 Pavardė8702 2 4 6 7 10 2
Vardas8703 Pavardė8703 2 6 6 7 7 5
Vardas8704 Pavardė8704 4 4 5 5 7 9
Vardas8705 Pavardė8705 5 6 8 10 10 4
Vardas8706 Pavardė8706 3 4 4 5 9 6
Vardas8707 Pavardė8707 3 7 9 9 10 8
Vardas8708 Pavardė8708 4 5 5 8 10 5
Vardas8709 Pavardė8709 2 4 7 7 7 2
Vardas8710 Pavardė8710 3 4 4 6 10 7
Vardas8711 Pavardė8711 2 3 5 7 10 2
Vardas8712 Pavardė8712 2 5 7 8 9 5
Vardas8713 Pavardė8713 3 3 4 4 10 4
Vardas8714 Pavardė8714 2 5 9 10 10 3
Vardas8715 Pavardė8715 2 6 7 8 9 9
Vardas8716 Pavardė8716 4 5 6 7 8 3
Vardas8717 Pavardė8717 4 5 9 9 10 2
Vardas8718 Pavardė8718 3 5 5 7 9 3
Vardas8719 Pavardė8719 2 5 5 7 9 4
Vardas8720 Pavardė8720 2 3 4 5 7 3
Vardas8721 Pavardė8721 2 4 4 5 8 10
Vardas8722 Pavardė8722 4 6 7 7 10 6
Vardas8723 Pavardė8723 3 8 8 9 10 5
Vardas8724 Pavardė8724 4 5 6 10 10 6
Vardas8725 Pavardė8725 5 5 6 6 8 2
Vardas8726 Pavardė8726 2 3 4 6 8 2
Vardas8727 Pavardė8727 2 3 4 5 9 6
Vardas8728 Pavardė8728 3 4 5 5 9 7
Vardas8729 Pavardė8729 2 3 5 7 9 7
Vardas8730 Pavardė8730 3 5 10 10 10 3
Vardas8731 Pavardė8731 2 6 9 10 10 9
Vardas8732 Pavardė8732 3 4 7 7 8 6
Vardas8733 Pavardė8733 4 4 7 8 10 5
Vardas8734 Pavardė8734 2 2 4 6 10 3
Vardas8735 Pavardė8735 2 6 6 9 9 3
Vardas8736 Pavardė8736 3 4 5 5 6 10
Vardas8737 Pavardė8737 3 5 6 7 8 9
Vardas8738 Pavardė8738 3 5 7 8 10 10
Vardas8739 Pavardė8739 5 6 8 8 10 6
Vardas8740 Pavardė8740 6 6 8 8 9 10
Vardas8741 Pavardė8741 2 4 7 9 9 8
Vardas8742 Pavardė8742 2 4 6 9 10 6
Vardas8743 Pavardė8743 2 3 6 8 9 6
Vardas8744 Pavardė8744 3 4 5 6 7 2
Vardas8745 Pavardė8745 5 5 6 6 6 8
Vardas8746 Pavardė8746 2 4 8 9 10 8
Vardas8747 Pavardė8747 2 2 3 4 4 3
Vardas8748 Pavardė8748 3 4 5 7 10 6
Vardas8749 Pavardė8749 3 4 6 7 8 9
Vardas8750 Pavardė8750 2 4 4 6 6 3
Vardas8751 Pavardė8751 2 6 6 6 7 10
Vardas8752 Pavardė8752 3 6 7 8 10 7
Vardas8753 Pavardė8753 2 2 4 7 10 2
Vardas8754 Pavardė8754 4 6 6 7 10 10
Vardas8755 Pavardė8755 3 4 7 9 9 9
Vardas8756 Pavardė8756 2 3 3 7 9 6
Vardas8757 Pavardė8757 2 2 6 7 9 9
Vardas8758 Pavardė8758 5 6 7 8 8 8
Vardas8759 Pavardė8759 3 4 6 7 10 2
Vardas8760 Pavardė8760 3 5 6 8 10 8
Vardas8761 Pavardė8761 2 5 7 7 10 9
Vardas8762 Pavardė8762 2 3 4 7 9 10
Vardas8763 Pavardė8763 2 4 9 10 10 4
Vardas8764 Pavardė8764 3 5 7 7 7 8
Vardas8765 Pavardė8765 2 2 4 4 6 5
Vardas8766 Pavardė8766 3 4 5 8 8 7
Vardas8767 Pavardė8767 2 4 4 7 9 9
Vardas8768 Pavardė8768 2 2 4 7 10 7
Vardas8769 Pavardė8769 5 7 7 8 8 7
Vardas8770 Pavardė8770 2 2 5 5 6 8
Vardas8771 Pavardė8771 4 5 5 6 7 10
Vardas8772 Pavardė8772 3 3 8 9 10 4
Vardas8773 Pavardė8773 3 5 5 7 8 9
Vardas8774 Pavardė8774 3 4 5 5 9 6
Vardas8775 Pavardė8775 2 4 8 8 8 7
Vardas8776 Pavardė8776 4 5 7 8 9 5
Vardas8777 Pavardė8777 2 2 7 7 10 10
Vardas8778 Pavardė8778 4 6 6 8 9 10
Vardas8779 Pavardė8779 5 6 8 9 9 4
Vardas8780 Pavardė8780 5 6 6 10 10 10
Vardas8781 Pavardė8781 3 5 7 9 10 4
Vardas8782 Pavardė8782 2 5 6 8 10 8
Vardas8783 Pavardė8783 3 4 5 5 10 10
Vardas8784 Pavardė8784 3 4 6 9 10 9
Vardas8785 Pavardė8785 2 4 5 7 8 10
Vardas8786 Pavardė8786 2 2 4 5 5 9
Vardas8787 Pavardė8787 2 7 8 10 10 10
Vardas8788 Pavardė8788 2 4 7 9 10 8
Vardas8789 Pavardė8789 2 3 3 3 8 7
Vardas8790 Pavardė8790 2 4 4 9 10 3
Vardas8791 Pavardė8791 2 4 5 5 6 3
Vardas8792 Pavardė8792 5 6 6 8 9 7
Vardas8793 Pavardė8793 3 4 6 8 9 8
Vardas8794 Pavardė8794 7 8 8 10 10 4
Vardas8795 Pavardė8795 2 3 8 9 10 10
Vardas8796 Pavardė8796 2 5 8 10 10 4
Vardas8797 Pavardė8797 3 3 4 5 7 5
Vardas8798 Pavardė8798 5 5 6 7 9 3
Vardas8799 Pavardė8799 2 7 8 9 10 4
Vardas8800 Pavardė8800 5 5 6 6 7 7
Vardas8801 Pavardė8801 4 5 6 7 8 6
Vardas8802 Pavardė8802 2 3 3 5 8 6
Vardas8803 Pavardė8803 6 7 7 8 10 2
Vardas8804 Pavardė8804 4 5 5 5 7 7
Vardas8805 Pavardė8805 5 6 6 9 10 3
Vardas8806 Pavardė8806 2 7 8 9 10 2
Vardas8807 Pavardė8807 2 3 4 8 10 6
Vardas8808 Pavardė8808 2 6 9 10 10 8
Vardas8809 Pavardė8809 2 3 8 9 10 6
Vardas8810 Pavardė8810 2 2 3 4 4 2
Vardas8811 Pavardė8811 3 3 5 6 7 9
Vardas8812 Pavardė8812 3 3 7 8 10 5
Vardas8813 Pavardė8813 3 5 6 7 8 7
Vardas8814 Pavardė8814 4 6 7 7 9 9
Vardas8815 Pavardė8815 3 5 6 9 10 4
Vardas8816 Pavardė8816 3 3 4 6 7 6
Vardas8817 Pavardė8817 5 5 7 7 10 4
Vardas8818 Pavardė8818 2 4 4 6 9 4
Vardas8819 Pavardė8819 6 6 6 7 10 2
Vardas8820 Pavardė8820 2 2 4 9 9 6
Vardas8821 Pavardė8821 5 5 7 9 10 2
Vardas8822 Pavardė8822 2 4 4 6 6 4
Vardas8823 Pavardė8823 4 6 8 10 10 8
Vardas8824 Pavardė8824 2 3 4 6 9 10
Vardas8825 Pavardė8825 2 2 6 8 8 6
Vardas8826 Pavardė8826 2 4 4 6 8 6
Vardas8827 Pavardė8827 2 3 7 7 10 4
Vardas8828 Pavardė8828 3 6 6 9 10 10
Vardas8829 Pavardė8829 2 3 6 10 10 4
Vardas8830 Pavardė8830 3 3 3 4 4 6
Vardas8831 Pavardė8831 2 4 7 9 9 4
Vardas8832 Pavardė8832 4 7 7 8 10 10
Vardas8833 Pavardė8833 2 2 8 10 10 8
Vardas8834 Pavardė8834 3 3 4 4 8 8
Vardas8835 Pavardė8835 2 4 5 6 7 2
Vardas8836 Pavardė8836 3 3 5 8 9 5
Vardas8837 Pavardė8837 3 3 5 8 9 8
Vardas8838 Pavardė8838 4 4 5 9 10 8
Vardas8839 Pavardė8839 4 4 6 9 10 2
Vardas8840 Pavardė8840 3 6 7 7 8 2
Vardas8841 Pavardė8841 2 3 6 6 8 2
Vardas8842 Pavardė8842 3 4 9 10 10 3
Vardas8843 Pavardė8843 2 3 9 10 10 7
Vardas8844 Pavardė8844 4 7 8 8 10 5
Vardas8845 Pavardė8845 3 3 6 8 9 8
Vardas8846 Pavardė8846 3 6 6 8 8 7
Vardas8847 Pavardė8847 3 4 6 7 9 3
Vardas8848 Pavardė8848 3 3 7 7 9 7
Vardas8849 Pavardė8849 4 6 6 8 10 9
Vardas8850 Pavardė8850 4 5 5 5 6 8
Vardas8851 Pavardė8851 2 2 3 8 9 9
Vardas8852 Pavardė8852 2 5 7 9 10 7
Vardas8853 Pavardė8853 2 2 2 5 7 2
Vardas8854 Pavardė8854 2 6 7 8 10 9
Vardas8855 Pavardė8855 2 2 4 9 10 8
Vardas8856 Pavardė8856 3 5 6 6 10 3
Vardas8857 Pavardė8857 2 2 6 6 9 6
Vardas8858 Pavardė8858 3 3 3 7 10 6
Vardas8859 Pavardė8859 4 5 5 5 8 9
Vardas8860 Pavardė8860 3 4 5 8 10 9
Vardas8861 Pavardė8861 2 6 7 9 9 10
Vardas8862 Pavardė8862 3 6 7 7 10 3
Vardas8863 Pavardė8863 3 7 7 8 9 2
Vardas8864 Pavardė8864 3 4 6 7 8 10
Vardas8865 Pavardė8865 5 6 7 8 9 9
Vardas8866 Pavardė8866 2 3 5 9 10 6
Vardas8867 Pavardė8867 2 8 8 10 10 10
Vardas8868 Pavardė8868 3 6 7 7 9 7
Vardas8869 Pavardė8869 2 3 3 5 10 7
Vardas8870 Pavardė8870 3 3 5 7 10 10
Vardas8871 Pavardė8871 6 8 8 9 10 6
Vardas8872 Pavardė8872 3 4 7 8 9 6
Vardas8873 Pavardė8873 2 2 5 6 6 10
Vardas8874 Pavardė8874 7 8 8 10 10 3
Vardas8875 Pavardė8875 2 3 3 9 10 6
Vardas8876 Pavardė8876 2 4 5 8 9 6
Vardas8877 Pavardė8877 5 8 10 10 10 10
Vardas8878 Pavardė8878 2 5 5 6 6 2
Vardas8879 Pavardė8879 2 3 7 9 10 5
Vardas8880 Pavardė8880 5 5 7 8 10 10
Vardas8881 Pavardė8881 5 5 7 8 10 5
Vardas8882 Pavardė8882 3 5 5 7 9 2
Vardas8883 Pavardė8883 3 4 7 8 10 7
Vardas8884 Pavardė8884 2 3 3 7 8 3
Vardas8885 Pavardė8885 3 7 8 9 9 9
Vardas8886 Pavardė8886 2 4 5 7 7 5
Vardas8887 Pavardė8887 4 5 5 7 8 6
Vardas8888 Pavardė8888 3 3 4 9 9 6
Vardas8889 Pavardė8889 3 4 4 7 8 5
Vardas8890 Pavardė8890 2 3 4 7 8 3
Vardas8891 Pavardė8891 3 8 9 9 9 4
Vardas8892 Pavardė8892 3 5 6 6 7 10
Vardas8893 Pavardė8893 6 7 8 9 10 7
Vardas8894 Pavardė8894 2 6 6 9 9 10
Vardas8895 Pavardė8895 3 3 4 5 8 3
Vardas8896 Pavardė8896 3 3 4 7 8 5
Vardas8897 Pavardė8897 4 6 7 9 9 10
Vardas8898 Pavardė8898 2 2 3 6 9 4
Vardas8899 Pavardė8899 3 3 4 7 8 5
Vardas8900 Pavardė8900 3 5 7 8 9 7
Vardas8901 Pavardė8901 2 3 4 9 10 6
Vardas8902 Pavardė8902 2 7 7 9 10 9
Vardas8903 Pavardė8903 3 6 6 7 8 3
Vardas8904 Pavardė8904 8 9 9 10 10 9
Vardas8905 Pavardė8905 2 3 4 8 9 9
Vardas8906 Pavardė8906 2 2 3 10 10 7
Vardas8907 Pavardė8907 2 3 3 5 8 6
Vardas8908 Pavardė8908 3 6 8 8 10 10
Vardas8909 Pavardė8909 8 10 10 10 10 7
Vardas8910 Pavardė8910 2 5 5 7 9 6
Vardas8911 Pavardė8911 2 8 9 10 10 9
Vardas8912 Pavardė8912 2 2 3 5 6 3
Vardas8913 Pavardė8913 2 6 6 8 10 10
Vardas8914 Pavardė8914 3 4 4 4 4 8
Vardas8915 Pavardė8915 2 3 5 8 8 9
Vardas8916 Pavardė8916 3 4 5 8 10 2
Vardas8917 Pavardė8917 2 4 5 8 10 6
Vardas8918 Pavardė8918 4 6 6 10 10 3
Vardas8919 Pavardė8919 2 7 8 10 10 4
Vardas8920 Pavardė8920 5 6 6 7 10 6
Vardas8921 Pavardė8921 3 3 5 10 10 9
Vardas8922 Pavardė8922 2 2 2 5 9 8
Vardas8923 Pavardė8923 3 5 5 9 9 5
Vardas8924 Pavardė8924 4 8 8 9 10 4
Vardas8925 Pavardė8925 2 5 6 7 9 8
Vardas8926 Pavardė8926 2 4 6 6 10 8
Vardas8927 Pavardė8927 5 9 10 10 10 7
Vardas8928 Pavardė8928 3 4 6 9 10 10
Vardas8929 Pavardė8929 3 4 5 7 9 4
Vardas8930 Pavardė8930 2 2 2 6 8 7
Vardas8931 Pavardė8931 2 2 5 7 7 5
Vardas8932 Pavardė8932 2 3 5 8 10 9
Vardas8933 Pavardė8933 4 6 9 9 9 5
Vardas8934 Pavardė8934 4 4 5 6 10 8
Vardas8935 Pavardė8935 5 5 8 8 10 5
Vardas8936 Pavardė8936 4 6 7 8 10 5
Vardas8937 Pavardė8937 2 4 6 8 9 5
Vardas8938 Pavardė8938 4 5 6 9 10 4
Vardas8939 Pavardė8939 3 3 7 8 10 3
Vardas8940 Pavardė8940 3 4 4 5 8 7
Vardas8941 Pavardė8941 5 5 7 9 10 5
Vardas8942 Pavardė8942 2 6 7 8 9 7
Vardas8943 Pavardė8943 2 6 9 10 10 2
Vardas8944 Pavardė8944 2 4 5 8 10 10
Vardas8945 Pavardė8945 3 6 8 9 10 3
Vardas8946 Pavardė8946 2 2 5 6 7 10
Vardas8947 Pavardė8947 5 7 7 8 9 2
Vardas8948 Pavardė8948 2 3 4 5 7 4
Vardas8949 Pavardė8949 3 3 4 5 6 8
Vardas8950 Pavardė8950 2 5 5 8 8 2
Vardas8951 Pavardė8951 3 5 6 8 9 9
Vardas8952 Pavardė8952 3 4 5 8 10 7
Vardas8953 Pavardė8953 2 4 5 5 10 7
Vardas8954 Pavardė8954 2 3 4 7 9 8
Vardas8955 Pavardė8955 4 7 8 8 9 4
Vardas8956 Pavardė8956 3 5 7 8 10 7
Vardas8957 Pavardė8957 2 6 6 9 10 2
Vardas8958 Pavardė8958 2 2 6 6 7 8
Vardas8959 Pavardė8959 3 4 8 8 10 8
Vardas8960 Pavardė8960 3 3 7 10 10 8
Vardas8961 Pavardė8961 4 5 7 8 8 9
Vardas8962 Pavardė8962 2 4 6 6 7 8
Vardas8963 Pavardė8963 3 6 7 8 9 5
Vardas8964 Pavardė8964 2 3 3 5 6 8
Vardas8965 Pavardė8965 5 5 8 9 9 5
Vardas8966 Pavardė8966 3 4 5 9 10 5
Vardas8967 Pavardė8967 2 3 4 4 9 2
Vardas8968 Pavardė8968 3 8 9 10 10 6
Vardas8969 Pavardė8969 3 5 8 9 9 2
Vardas8970 Pavardė8970 4 4 4 7 10 2
Vardas8971 Pavardė8971 2 2 3 3 8 6
Vardas8972 Pavardė8972 2 3 5 5 9 2
Vardas8973 Pavardė8973 6 10 10 10 10 10
Vardas8974 Pavardė8974 4 5 7 7 10 7
Vardas8975 Pavardė8975 4 6 6 6 8 2
Vardas8976 Pavardė8976 3 4 6 8 9 7
Vardas8977 Pavardė8977 2 7 8 9 10 2
Vardas8978 Pavardė8978 7 7 8 10 10 2
Vardas8979 Pavardė8979 3 4 5 8 9 9
Vardas8980 Pavardė8980 5 6 8 8 9 7
Vardas8981 Pavardė8981 3 4 7 8 8 8
Vardas8982 Pavardė8982 3 5 7 8 9 4
Vardas8983 Pavardė8983 6 10 10 10 10 10
Vardas8984 Pavardė8984 3 5 6 7 8 6
Vardas8985 Pavardė8985 2 4 8 10 10 5
Vardas8986 Pavardė8986 2 3 4 4 10 10
Vardas8987 Pavardė8987 5 5 6 10 10 2
Vardas8988 Pavardė8988 2 3 4 6 9 4
Vardas8989 Pavardė8989 5 5 5 7 8 4
Vardas8990 Pavardė8990 4 6 8 8 9 3
Vardas8991 Pavardė8991 4 5 6 8 8 6
Vardas8992 Pavardė8992 4 7 9 10 10 3
Vardas8993 Pavardė8993 2 2 2 3 7 2
Vardas8994 Pavardė8994 3 4 4 5 9 10
Vardas8995 Pavardė8995 3 6 7 7 9 8
Vardas8996 Pavardė8996 2 3 3 7 9 5
Vardas8997 Pavardė8997 4 5 6 10 10 2
Vardas8998 Pavardė8998 4 4 7 9 10 6
Vardas8999 Pavardė8999 2 3 4 5 6 5
Vardas9000 Pavardė9000 3 4 4 6 8 6
Vardas9001 Pavardė9001 4 4 5 6 9 9
Vardas9002 Pavardė9002 3 4 9 10 10 8
Vardas9003 Pavardė9003 5 6 8 9 10 3
Vardas9004 Pavardė9004 2 2 3 4 7 5
Vardas9005 Pavardė9005 2 2 7 7 9 6
Vardas9006 Pavardė9006 3 4 5 8 9 7
Vardas9007 Pavardė9007 2 4 5 7 9 9
Vardas9008 Pavardė9008 2 3 3 5 9 2
Vardas9009 Pavardė9009 7 7 7 7 9 9
Vardas9010 Pavardė9010 4 4 4 8 9 2
Vardas9011 Pavardė9011 2 4 5 7 9 3
Vardas9012 Pavardė9012 2 2 3 6 8 2
Vardas9013 Pavardė9013 4 6 8 9 9 8
Vardas9014 Pavardė9014 2 8 10 10 10 10
Vardas9015 Pavardė9015 2 2 5 7 10 10
Vardas9016 Pavardė9016 4 5 6 7 10 2
Vardas9017 Pavardė9017 2 2 2 6 9 3
Vardas9018 Pavardė9018 2 3 6 8 9 5
Vardas9019 Pavardė9019 2 4 5 5 9 5
Vardas9020 Pavardė9020 3 4 5 7 9 9
Vardas9021 Pavardė9021 2 4 5 6 10 2
Vardas9022 Pavardė9022 4 5 6 7 10 10
Vardas9023 Pavardė9023 4 7 9 9 9 9
Vardas9024 Pavardė9024 2 4 9 9 10 7
Vardas9025 Pavardė9025 3 3 5 6 8 7
Vardas9026 Pavardė9026 6 7 9 10 10 2
Vardas9027 Pavardė9027 3 3 5 8 10 3
Vardas9028 Pavardė9028 2 6 6 8 9 7
Vardas9029 Pavardė9029 7 7 8 8 10 4
Vardas9030 Pavardė9030 2 3 3 5 7 5
Vardas9031 Pavardė9031 3 4 7 7 10 5
Vardas9032 Pavardė9032 4 4 5 8 9 2
Vardas9033 Pavardė9033 3 4 7 7 8 6
Vardas9034 Pavardė9034 3 3 6 8 9 3
Vardas9035 Pavardė9035 3 3 4 5 10 6
Vardas9036 Pavardė9036 5 6 7 7 10 5
Vardas9037 Pavardė9037 2 4 5 8 10 6
Vardas9038 Pavardė9038 2 3 3 4 10 7
Vardas9039 Pavardė9039 8 8 9 10 10 2
Vardas9040 Pavardė9040 5 6 7 8 9 3
Vardas9041 Pavardė9041 2 8 10 10 10 5
Vardas9042 Pavardė9042 2 3 3 3 10 10
Vardas9043 Pavardė9043 3 3 3 3 9 4
Vardas9044 Pavardė9044 2 3 4 4 5 5
Vardas9045 Pavardė9045 2 3 5 8 10 3
Vardas9046 Pavardė9046 2 3 7 7 8 2
Vardas9047 Pavardė9047 2 2 4 5 7 3
Vardas9048 Pavardė9048 7 8 9 9 10 10
Vardas9049 Pavardė9049 2 4 5 6 7 7
Vardas9050 Pavardė9050 2 6 8 9 10 6
Vardas9051 Pavardė9051 2 2 3 4 10 8
Vardas9052 Pavardė9052 2 5 6 6 8 4
Vardas9053 Pavardė9053 3 4 4 10 10 2
Vardas9054 Pavardė9054 2 3 5 8 9 9
Vardas9055 Pavardė9055 2 6 8 8 10 6
Vardas9056 Pavardė9056 2 6 7 7 9 8
Vardas9057 Pavardė9057 6 6 7 10 10 2
Vardas9058 Pavardė9058 2 2 3 4 7 5
Vardas9059 Pavardė9059 3 6 9 9 9 8
Vardas9060 Pavardė9060 2 3 4 6 7 9
Vardas9061 Pavardė9061 3 4 4 8 10 3
Vardas9062 Pavardė9062 4 4 5 6 9 7
Vardas9063 Pavardė9063 2 4 9 9 9 4
Vardas9064 Pavardė9064 5 6 6 7 9 4
Vardas9065 Pavardė9065 2 5 7 9 10 8
Vardas9066 Pavardė9066 4 4 5 7 10 9
Vardas9067 Pavardė9067 5 5 5 6 9 4
Vardas9068 Pavardė9068 6 6 7 9 10 8
Vardas9069 Pavardė9069 2 5 8 9 9 7
Vardas9070 Pavardė9070 3 4 8 8 9 9
Vardas9071 Pavardė9071 2 3 4 5 8 7
Vardas9072 Pavardė9072 2 5 7 7 8 10
Vardas9073 Pavardė9073 2 3 7 8 9 4
Vardas9074 Pavardė9074 2 2 4 5 9 7
Vardas9075 Pavardė9075 2 2 5 5 9 3
Vardas9076 Pavardė9076 3 3 7 9 9 5
Vardas9077 Pavardė9077 5 7 7 9 10 2
Vardas9078 Pavardė9078 2 2 2 3 5 6
Vardas9079 Pavardė9079 2 2 3 4 10 10
Vardas9080 Pavardė9080 3 5 6 7 7 5
Vardas9081 Pavardė9081 3 3 6 9 10 3
Vardas9082 Pavardė9082 5 7 8 10 10 4
Vardas9083 Pavardė9083 2 5 7 8 8 8
Vardas9084 Pavardė9084 2 4 6 8 9 2
Vardas9085 Pavardė9085 2 4 5 6 6 9
Vardas9086 Pavardė9086 2 3 4 5 5 9
Vardas9087 Pavardė9087 3 7 8 9 10 3
Vardas9088 Pavardė9088 2 2 6 6 7 2
Vardas9089 Pavardė9089 4 7 7 10 10 4
Vardas9090 Pavardė9090 2 2 2 3 3 4
Vardas9091 Pavardė9091 2 3 3 7 10 7
Vardas9092 Pavardė9092 3 6 7 7 10 5
Vardas9093 Pavardė9093 3 5 7 8 10 10
Vardas9094 Pavardė9094 5 5 6 6 10 3
Vardas9095 Pavardė9095 3 4 9 10 10 6
Vardas9096 Pavardė9096 2 2 4 6 8 10
Vardas9097 Pavardė9097 2 2 4 6 10 8
Vardas9098 Pavardė9098 6 7 8 8 10 5
Vardas9099 Pavardė9099 3 7 8 8 9 7
Vardas9100 Pavardė9100 2 2 3 5 10 7
Vardas9101 Pavardė9101 3 5 5 7 7 5
Vardas9102 Pavardė9102 3 5 7 9 9 6
Vardas9103 Pavardė9103 2 5 5 6 10 6
Vardas9104 Pavardė9104 3 4 5 5 7 8
Vardas9105 Pavardė9105 2 2 4 5 9 2
Vardas9106 Pavardė9106 5 6 7 9 10 2
Vardas9107 Pavardė9107 2 5 6 7 10 5
Vardas9108 Pavardė9108 2 3 8 10 10 7
Vardas9109 Pavardė9109 3 3 6 8 8 5
Vardas9110 Pavardė9110 2 3 4 4 6 7
Vardas9111 Pavardė9111 3 6 7 8 9 10
Vardas9112 Pavardė9112 2 2 7 8 10 10
Vardas9113 Pavardė9113 3 3 5 7 9 5
Vardas9114 Pavardė9114 3 4 4 5 9 3
Vardas9115 Pavardė9115 2 4 4 7 8 9
Vardas9116 Pavardė9116 7 8 8 9 10 7
Vardas9117 Pavardė9117 5 6 7 8 9 5
Vardas9118 Pavardė9118 3 4 5 6 8 9
Vardas9119 Pavardė9119 4 6 7 8 10 4
Vardas9120 Pavardė9120 2 4 4 5 7 2
Vardas9121 Pavardė9121 2 3 4 4 10 9
Vardas9122 Pavardė9122 5 6 7 8 9 2
Vardas9123 Pavardė9123 5 6 7 8 8 10
Vardas9124 Pavardė9124 3 6 7 8 10 8
Vardas9125 Pavardė9125 3 7 7 9 10 4
Vardas9126 Pavardė9126 2 3 8 8 9 5
Vardas9127 Pavardė9127 4 6 7 8 10 5
Vardas9128 Pavardė9128 4 7 7 8 8 3
Vardas9129 Pavardė9129 3 5 6 6 7 6
Vardas9130 Pavardė9130 2 2 3 7 8 4
Vardas9131 Pavardė9131 2 3 3 4 6 6
Vardas9132 Pavardė9132 2 4 7 8 9 3
Vardas9133 Pavardė9133 2 4 4 9 10 3
Vardas9134 Pavardė9134 2 3 4 5 7 4
Vardas9135 Pavardė9135 2 3 5 9 10 10
Vardas9136 Pavardė9136 2 5 6 6 8 8
Vardas9137 Pavardė9137 6 6 8 10 10 7
Vardas9138 Pavardė9138 2 5 5 9 9 7
Vardas9139 Pavardė9139 2 2 4 6 8 4
Vardas9140 Pavardė9140 4 5 6 9 9 9
Vardas9141 Pavardė9141 7 9 10 10 10 3
Vardas9142 Pavardė9142 2 4 5 7 7 5
Vardas9143 Pavardė9143 3 5 6 6 7 7
Vardas9144 Pavardė9144 6 6 7 9 10 3
Vardas9145 Pavardė9145 5 7 8 9 10 4
Vardas9146 Pavardė9146 3 6 7 8 9 3
Vardas9147 Pavardė9147 6 7 8 10 10 2
Vardas9148 Pavardė9148 5 6 8 8 10 6
Vardas9149 Pavardė9149 2 4 5 8 8 5
Vardas9150 Pavardė9150 5 7 8 10 10 10
Vardas9151 Pavardė9151 3 6 6 9 10 4
Vardas9152 Pavardė9152 4 6 7 10 10 4
Vardas9153 Pavardė9153 2 2 7 7 8 7
Vardas9154 Pavardė9154 3 4 6 7 7 6
Vardas9155 Pavardė9155 2 2 3 9 10 9
Vardas9156 Pavardė9156 2 3 6 7 9 7
Vardas9157 Pavardė9157 5 6 9 10 10 9
Vardas9158 Pavardė9158 2 2 3 8 9 8
Vardas9159 Pavardė9159 3 3 5 6 10 2
Vardas9160 Pavardė9160 4 7 7 8 10 3
Vardas9161 Pavardė9161 2 3 4 5 10 9
Vardas9162 Pavardė9162 2 3 3 6 9 2
Vardas9163 Pavardė9163 2 3 3 8 9 3
Vardas9164 Pavardė9164 2 2 9 10 10 3
Vardas9165 Pavardė9165 5 6 7 7 8 7
Vardas9166 Pavardė9166 2 4 4 6 7 6
Vardas9167 Pavardė9167 2 2 8 9 9 7
Vardas9168 Pavardė9168 4 4 5 8 10 7
Vardas9169 Pavardė9169 2 3 6 9 9 10
Vardas9170 Pavardė9170 4 4 5 5 9 3
Vardas9171 Pavardė9171 2 5 7 7 8 6
Vardas9172 Pavardė9172 3 5 6 8 10 9
Vardas9173 Pavardė9173 2 3 5 5 9 10
Vardas9174 Pavardė9174 4 4 4 8 10 8
Vardas9175 Pavardė9175 4 4 6 8 9 7
Vardas9176 Pavardė9176 5 5 6 6 7 7
Vardas9177 Pavardė9177 2 4 6 6 7 2
Vardas9178 Pavardė9178 4 5 6 9 10 2
Vardas9179 Pavardė9179 2 5 5 6 9 2
Vardas9180 Pavardė9180 4 4 5 5 7 6
Vardas9181 Pavardė9181 3 5 5 6 7 9
Vardas9182 Pavardė9182 3 5 6 7 9 5
Vardas9183 Pavardė9183 2 4 9 9 10 8
Vardas9184 Pavardė9184 2 5 5 6 8 9
Vardas9185 Pavardė9185 3 4 6 10 10 5
Vardas9186 Pavardė9186 2 2 2 7 9 10
Vardas9187 Pavardė9187 4 5 5 6 9 8
Vardas9188 Pavardė9188 5 5 7 7 10 8
Vardas9189 Pavardė9189 6 7 8 8 10 4
Vardas9190 Pavardė9190 2 3 4 6 9 4
Vardas9191 Pavardė9191 3 5 6 8 10 4
Vardas9192 Pavardė9192 3 4 8 8 9 8
Vardas9193 Pavardė9193 3 3 5 6 7 7
Vardas9194 Pavardė9194 3 4 6 7 9 3
Vardas9195 Pavardė9195 2 4 4 5 8 4
Vardas9196 Pavardė9196 2 3 4 6 9 2
Vardas9197 Pavardė9197 5 7 8 9 10 5
Vardas9198 Pavardė9198 3 3 3 6 6 3
Vardas9199 Pavardė9199 3 5 7 7 9 6
Vardas9200 Pavardė9200 2 3 8 8 9 8
Vardas9201 Pavardė9201 4 5 7 10 10 8
Vardas9202 Pavardė9202 4 4 7 8 8 7
Vardas9203 Pavardė9203 4 7 7 8 10 8
Vardas9204 Pavardė9204 3 3 7 9 10 9
Vardas9205 Pavardė9205 3 4 5 6 9 6
Vardas9206 Pavardė9206 3 4 5 10 10 9
Vardas9207 Pavardė9207 3 3 6 7 9 10
Vardas9208 Pavardė9208 2 5 6 9 9 9
Vardas9209 Pavardė9209 2 2 5 6 10 5
Vardas9210 Pavardė9210 3 5 6 6 8 8
Vardas9211 Pavardė9211 4 6 8 9 10 2
