Vardas Pavardė ND1 ND2 ND3 ND4 ND5 Egzaminas
Vardas7902 Pavardė7902 2 4 5 7 8 7
Vardas7903 Pavardė7903 5 5 6 9 10 6
Vardas7904 Pavardė7904 4 4 5 8 9 7
Vardas7905 Pavardė7905 2 6 8 8 10 9
Vardas7907 Pavardė7907 2 4 8 9 9 5
Vardas7908 Pavardė7908 3 3 4 6 8 10
Vardas7909 Pavardė7909 3 6 8 8 10 7
Vardas7910 Pavardė7910 2 4 5 5 7 6
Vardas7912 Pavardė7912 2 3 7 7 7 8
Vardas7913 Pavardė7913 3 5 6 7 9 8
Vardas7915 Pavardė7915 5 6 8 9 9 10
Vardas7917 Pavardė7917 5 6 7 10 10 8
Vardas7918 Pavardė7918 3 3 9 9 10 7
Vardas7919 Pavardė7919 2 2 3 7 8 7
Vardas792 Pavardė792 3 3 3 4 10 9
Vardas7920 Pavardė7920 3 3 7 7 8 8
Vardas7921 Pavardė7921 4 6 7 7 9 8
Vardas7922 Pavardė7922 4 5 5 7 8 10
Vardas7924 Pavardė7924 3 4 7 7 9 8
Vardas7928 Pavardė7928 3 4 5 5 10 7
Vardas7929 Pavardė7929 8 8 8 9 9 10
Vardas7931 Pavardė7931 4 5 6 8 9 10
Vardas7932 Pavardė7932 2 4 5 7 10 8
Vardas7934 Pavardė7934 4 7 9 10 10 9
Vardas7935 Pavardė7935 3 4 5 5 10 10
Vardas7937 Pavardė7937 2 6 9 10 10 9
Vardas7938 Pavardė7938 3 3 6 7 7 5
Vardas794 Pavardė794 2 4 5 7 8 7
Vardas7940 Pavardė7940 8 8 9 9 9 8
Vardas7942 Pavardė7942 3 4 5 6 7 6
Vardas7943 Pavardė7943 2 6 9 10 10 10
Vardas7944 Pavardė7944 3 4 6 7 9 8
Vardas7948 Pavardė7948 4 8 8 8 10 9
Vardas7949 Pavardė7949 2 4 8 9 9 10
Vardas795 Pavardė795 2 3 3 5 7 10
Vardas7950 Pavardė7950 2 2 3 5 8 10
Vardas7951 Pavardė7951 2 3 5 7 10 10
Vardas7953 Pavardė7953 4 6 8 9 9 9
Vardas7954 Pavardė7954 3 3 7 8 10 7
Vardas7955 Pavardė7955 3 6 8 9 10 7
Vardas7956 Pavardė7956 2 2 3 9 10 7
Vardas7957 Pavardė7957 5 6 9 9 9 6
Vardas7959 Pavardė7959 3 4 7 8 8 8
Vardas796 Pavardė796 2 2 3 3 4 10
Vardas7960 Pavardė7960 5 5 6 9 10 5
Vardas7962 Pavardė7962 4 6 7 7 7 6
Vardas7963 Pavardė7963 2 4 5 9 9 6
Vardas7964 Pavardė7964 2 2 7 8 10 9
Vardas7965 Pavardė7965 3 4 4 4 9 10
Vardas7966 Pavardė7966 2 4 6 6 7 6
Vardas7968 Pavardė7968 3 4 7 9 10 9
Vardas797 Pavardė797 6 6 7 10 10 5
Vardas7972 Pavardė7972 2 4 8 8 8 10
Vardas7977 Pavardė7977 3 4 5 9 9 6
Vardas7978 Pavardė7978 5 7 9 9 9 9
Vardas7979 Pavardė7979 5 8 9 9 9 5
Vardas798 Pavardė798 2 5 5 6 7 8
Vardas7980 Pavardė7980 4 4 5 6 7 6
Vardas7981 Pavardė7981 2 4 5 8 10 7
Vardas7983 Pavardė7983 4 5 5 7 9 8
Vardas7984 Pavardė7984 3 3 6 7 8 7
Vardas7985 Pavardė7985 3 8 8 10 10 10
Vardas7986 Pavardė7986 3 3 5 6 10 5
Vardas7988 Pavardė7988 2 5 6 7 10 8
Vardas7989 Pavardė7989 3 8 8 9 10 5
Vardas7990 Pavardė7990 3 3 4 5 6 10
Vardas7991 Pavardė7991 2 5 7 8 10 7
Vardas7992 Pavardė7992 2 2 4 7 10 6
Vardas7994 Pavardė7994 4 5 6 9 10 7
Vardas7998 Pavardė7998 3 5 8 8 8 5
Vardas7999 Pavardė7999 2 7 7 7 10 7
Vardas8 Pavardė8 2 3 4 8 9 10
Vardas80 Pavardė80 2 3 4 6 7 10
Vardas800 Pavardė800 4 7 8 10 10 7
Vardas8000 Pavardė8000 4 5 6 6 7 10
Vardas8003 Pavardė8003 3 4 5 8 9 5
Vardas8004 Pavardė8004 2 5 6 8 8 8
Vardas8005 Pavardė8005 2 4 6 6 10 8
Vardas8007 Pavardė8007 5 5 5 6 10 6
Vardas8008 Pavardė8008 4 4 4 5 6 6
Vardas8009 Pavardė8009 3 6 8 9 9 9
Vardas801 Pavardė801 4 7 10 10 10 10
Vardas8010 Pavardė8010 5 5 5 8 8 8
Vardas8011 Pavardė8011 4 5 7 9 10 6
Vardas8013 Pavardė8013 2 4 4 4 7 10
Vardas8017 Pavardė8017 3 4 7 7 10 10
Vardas802 Pavardė802 2 2 6 8 10 10
Vardas8021 Pavardė8021 2 6 7 7 8 10
Vardas8022 Pavardė8022 4 5 5 9 10 7
Vardas8024 Pavardė8024 2 4 6 7 7 10
Vardas8025 Pavardė8025 2 4 9 9 10 6
Vardas8027 Pavardė8027 3 6 6 7 9 10
Vardas8029 Pavardė8029 4 5 7 7 10 5
Vardas803 Pavardė803 5 6 7 7 9 9
Vardas8030 Pavardė8030 2 3 4 6 10 8
Vardas8031 Pavardė8031 2 3 7 8 8 6
Vardas8032 Pavardė8032 6 6 8 8 10 10
Vardas8033 Pavardė8033 3 5 7 8 8 6
Vardas8034 Pavardė8034 3 6 7 8 10 5
Vardas8035 Pavardė8035 2 3 4 4 6 8
Vardas8037 Pavardė8037 5 5 8 9 10 8
Vardas8038 Pavardė8038 3 5 6 9 10 9
Vardas804 Pavardė804 3 3 4 4 7 7
Vardas8040 Pavardė8040 2 4 5 5 9 7
Vardas8041 Pavardė8041 3 4 8 10 10 6
Vardas8045 Pavardė8045 2 3 6 10 10 6
Vardas8048 Pavardė8048 3 3 9 10 10 7
Vardas8049 Pavardė8049 4 8 9 10 10 7
Vardas805 Pavardė805 3 5 5 6 8 9
Vardas8050 Pavardė8050 3 7 9 9 9 7
Vardas8054 Pavardė8054 3 5 6 7 8 7
Vardas8055 Pavardė8055 7 8 9 9 10 5
Vardas8057 Pavardė8057 6 6 6 7 8 9
Vardas8058 Pavardė8058 2 4 5 7 9 8
Vardas8059 Pavardė8059 2 2 4 5 7 8
Vardas8061 Pavardė8061 2 4 7 8 8 5
Vardas8062 Pavardė8062 3 3 4 5 6 9
Vardas8063 Pavardė8063 2 4 6 6 9 5
Vardas8064 Pavardė8064 2 8 9 9 10 9
Vardas8065 Pavardė8065 2 2 6 7 9 5
Vardas8066 Pavardė8066 3 3 4 7 8 6
Vardas8067 Pavardė8067 3 6 7 7 9 5
Vardas8068 Pavardė8068 3 6 7 8 10 9
Vardas8069 Pavardė8069 3 5 8 9 9 5
Vardas807 Pavardė807 2 3 7 8 8 7
Vardas8072 Pavardė8072 8 9 9 9 10 7
Vardas8073 Pavardė8073 3 4 4 9 10 5
Vardas8074 Pavardė8074 2 2 4 5 7 7
Vardas8075 Pavardė8075 5 6 6 6 9 8
Vardas8076 Pavardė8076 4 6 6 7 8 5
Vardas8079 Pavardė8079 5 6 7 9 10 6
Vardas808 Pavardė808 2 6 7 7 10 6
Vardas8081 Pavardė8081 4 4 5 5 8 5
Vardas8085 Pavardė8085 2 2 2 4 10 7
Vardas8087 Pavardė8087 3 6 7 9 9 6
Vardas8088 Pavardė8088 3 5 6 6 10 5
Vardas8089 Pavardė8089 4 5 6 8 10 10
Vardas8090 Pavardė8090 5 6 8 8 9 6
Vardas8092 Pavardė8092 6 7 9 9 10 7
Vardas8093 Pavardė8093 2 4 6 8 10 9
Vardas8094 Pavardė8094 3 3 6 8 9 6
Vardas8095 Pavardė8095 2 3 4 4 6 9
Vardas8098 Pavardė8098 2 3 8 8 10 6
Vardas8099 Pavardė8099 4 5 7 7 9 5
Vardas81 Pavardė81 2 2 3 4 5 9
Vardas810 Pavardė810 3 5 5 8 8 9
Vardas8100 Pavardė8100 3 6 6 10 10 7
Vardas8104 Pavardė8104 2 5 6 9 9 9
Vardas8108 Pavardė8108 3 5 5 7 10 7
Vardas811 Pavardė811 2 2 7 9 10 7
Vardas8111 Pavardė8111 3 6 8 8 10 10
Vardas8112 Pavardė8112 3 6 7 9 10 7
Vardas8113 Pavardė8113 5 6 6 7 8 7
Vardas8114 Pavardė8114 2 2 4 4 9 7
Vardas8115 Pavardė8115 3 4 6 8 8 5
Vardas8116 Pavardė8116 2 3 5 6 8 10
Vardas8118 Pavardė8118 2 4 5 6 10 10
Vardas8119 Pavardė8119 2 2 3 4 7 8
Vardas812 Pavardė812 3 5 7 8 9 7
Vardas8122 Pavardė8122 3 4 6 10 10 10
Vardas8123 Pavardė8123 3 6 6 9 9 10
Vardas8125 Pavardė8125 3 6 10 10 10 7
Vardas8127 Pavardė8127 2 3 3 6 8 9
Vardas8129 Pavardė8129 2 6 7 9 9 8
Vardas8130 Pavardė8130 2 5 5 10 10 7
Vardas8132 Pavardė8132 3 4 5 10 10 5
Vardas8134 Pavardė8134 2 2 4 8 9 5
Vardas8135 Pavardė8135 2 3 6 8 8 8
Vardas8138 Pavardė8138 5 6 6 8 9 5
Vardas8139 Pavardė8139 2 5 8 8 10 6
Vardas814 Pavardė814 3 4 5 10 10 5
Vardas8141 Pavardė8141 2 5 5 7 10 6
Vardas8142 Pavardė8142 2 5 9 10 10 9
Vardas8143 Pavardė8143 2 8 9 9 9 4
Vardas8146 Pavardė8146 3 7 9 9 9 8
Vardas8148 Pavardė8148 2 5 8 9 10 9
Vardas815 Pavardė815 2 5 7 7 10 9
Vardas8150 Pavardė8150 2 6 7 9 9 6
Vardas8151 Pavardė8151 4 8 9 9 10 9
Vardas8152 Pavardė8152 2 4 8 9 10 9
Vardas8153 Pavardė8153 2 2 3 10 10 6
Vardas8154 Pavardė8154 4 4 8 9 9 6
Vardas8155 Pavardė8155 2 6 8 9 10 9
Vardas8157 Pavardė8157 2 5 10 10 10 5
Vardas8158 Pavardė8158 2 3 5 5 6 7
Vardas8159 Pavardė8159 2 5 5 8 10 8
Vardas816 Pavardė816 2 5 6 7 10 5
Vardas8162 Pavardė8162 4 7 8 9 10 8
Vardas8164 Pavardė8164 5 6 8 8 8 8
Vardas8167 Pavardė8167 2 3 4 5 7 8
Vardas8168 Pavardė8168 6 7 8 10 10 4
Vardas817 Pavardė817 2 4 5 8 10 7
Vardas8170 Pavardė8170 3 6 7 8 10 10
Vardas8171 Pavardė8171 3 6 7 8 10 8
Vardas8173 Pavardė8173 5 5 6 9 9 7
Vardas8174 Pavardė8174 2 3 4 8 8 10
Vardas8176 Pavardė8176 3 5 6 8 9 10
Vardas8177 Pavardė8177 2 4 4 8 9 10
Vardas8178 Pavardė8178 2 4 4 5 7 7
Vardas8179 Pavardė8179 2 2 2 7 9 9
Vardas818 Pavardė818 3 4 6 7 7 6
Vardas8181 Pavardė8181 7 8 8 9 10 6
Vardas8182 Pavardė8182 2 4 6 8 10 6
Vardas8183 Pavardė8183 4 5 5 5 10 6
Vardas8186 Pavardė8186 5 6 7 10 10 6
Vardas8187 Pavardė8187 2 4 4 7 8 6
Vardas8189 Pavardė8189 4 5 7 9 9 8
Vardas819 Pavardė819 4 4 5 8 9 7
Vardas8192 Pavardė8192 5 5 5 9 10 5
Vardas8193 Pavardė8193 2 3 6 7 10 9
Vardas8194 Pavardė8194 5 8 9 9 10 10
Vardas8195 Pavardė8195 2 5 8 10 10 6
Vardas8196 Pavardė8196 2 3 5 7 9 5
Vardas8197 Pavardė8197 3 5 6 7 10 6
Vardas8198 Pavardė8198 4 7 10 10 10 8
Vardas82 Pavardė82 2 3 4 6 6 10
Vardas820 Pavardė820 2 3 3 5 10 9
Vardas8200 Pavardė8200 2 5 6 10 10 9
Vardas8201 Pavardė8201 2 2 5 5 5 6
Vardas8202 Pavardė8202 2 7 8 9 9 9
Vardas8205 Pavardė8205 2 2 3 5 8 9
Vardas8206 Pavardė8206 3 4 5 6 9 5
Vardas8209 Pavardė8209 5 6 9 10 10 6
Vardas821 Pavardė821 3 4 6 8 10 6
Vardas8213 Pavardė8213 5 6 6 7 9 9
Vardas8214 Pavardė8214 6 7 8 8 9 7
Vardas8216 Pavardė8216 4 6 7 8 9 9
Vardas8217 Pavardė8217 4 5 5 9 10 7
Vardas8220 Pavardė8220 3 5 7 10 10 10
Vardas8221 Pavardė8221 2 4 5 5 8 9
Vardas8222 Pavardė8222 4 4 6 10 10 9
Vardas8223 Pavardė8223 3 3 5 6 10 5
Vardas8224 Pavardė8224 5 5 6 7 10 5
Vardas8227 Pavardė8227 4 9 9 10 10 5
Vardas8228 Pavardė8228 2 2 6 8 9 6
Vardas8229 Pavardė8229 3 4 6 6 8 9
Vardas8230 Pavardė8230 3 4 7 7 10 6
Vardas8231 Pavardė8231 3 3 7 9 10 5
Vardas8232 Pavardė8232 4 5 5 8 10 10
Vardas8234 Pavardė8234 2 2 2 6 8 7
Vardas8235 Pavardė8235 3 5 6 6 6 10
Vardas8236 Pavardė8236 3 6 7 9 10 9
Vardas8238 Pavardė8238 2 2 6 6 7 8
Vardas8239 Pavardė8239 2 4 6 10 10 6
Vardas8240 Pavardė8240 6 8 9 9 10 6
Vardas8241 Pavardė8241 3 4 6 7 10 10
Vardas8242 Pavardė8242 2 5 7 8 10 7
Vardas8243 Pavardė8243 2 4 7 9 9 7
Vardas8244 Pavardė8244 3 7 10 10 10 6
Vardas8247 Pavardė8247 5 6 6 6 10 6
Vardas8250 Pavardė8250 3 5 6 9 9 8
Vardas8252 Pavardė8252 3 4 5 6 9 10
Vardas8253 Pavardė8253 2 3 6 7 10 8
Vardas8255 Pavardė8255 6 7 8 9 9 8
Vardas8257 Pavardė8257 2 5 8 8 9 10
Vardas8258 Pavardė8258 4 4 8 8 10 5
Vardas8259 Pavardė8259 3 4 7 7 9 6
Vardas826 Pavardė826 4 5 6 6 8 7
Vardas8260 Pavardė8260 3 4 6 10 10 6
Vardas8262 Pavardė8262 3 4 7 8 9 10
Vardas8263 Pavardė8263 3 4 7 8 8 7
Vardas8264 Pavardė8264 5 5 8 10 10 4
Vardas8266 Pavardė8266 2 5 6 7 8 10
Vardas827 Pavardė827 4 5 5 6 6 7
Vardas8270 Pavardė8270 5 6 7 7 9 10
Vardas8271 Pavardė8271 2 4 5 8 9 10
Vardas8272 Pavardė8272 2 2 2 7 10 10
Vardas8273 Pavardė8273 2 2 7 8 9 6
Vardas8274 Pavardė8274 3 4 7 8 9 10
Vardas8275 Pavardė8275 4 5 5 7 9 6
Vardas8276 Pavardė8276 2 6 6 6 8 9
Vardas8278 Pavardė8278 2 3 5 6 10 5
Vardas8279 Pavardė8279 2 7 8 8 9 6
Vardas828 Pavardė828 6 6 9 9 10 4
Vardas8280 Pavardė8280 4 4 5 9 9 9
Vardas8282 Pavardė8282 4 4 7 8 9 10
Vardas8285 Pavardė8285 2 4 4 9 9 5
Vardas8288 Pavardė8288 4 5 6 8 9 7
Vardas8289 Pavardė8289 3 5 6 8 9 5
Vardas829 Pavardė829 3 4 8 9 9 7
Vardas8290 Pavardė8290 2 3 8 9 10 5
Vardas8291 Pavardė8291 6 6 8 10 10 8
Vardas8292 Pavardė8292 3 4 5 8 9 6
Vardas8293 Pavardė8293 2 5 6 7 9 7
Vardas8294 Pavardė8294 4 6 8 9 10 4
Vardas8295 Pavardė8295 5 6 6 8 9 5
Vardas8296 Pavardė8296 2 2 5 9 10 6
Vardas8297 Pavardė8297 2 5 8 8 10 5
Vardas8298 Pavardė8298 4 5 6 9 9 6
Vardas8299 Pavardė8299 2 3 3 5 8 9
Vardas83 Pavardė83 6 6 7 9 10 8
Vardas8300 Pavardė8300 4 4 6 8 9 9
Vardas8302 Pavardė8302 2 6 7 8 8 5
Vardas8303 Pavardė8303 5 7 8 9 10 4
Vardas8304 Pavardė8304 2 6 6 9 10 9
Vardas8305 Pavardė8305 3 4 7 8 9 6
Vardas8308 Pavardė8308 3 3 7 10 10 10
Vardas831 Pavardė831 3 5 5 7 10 6
Vardas8310 Pavardė8310 5 6 6 9 10 10
Vardas8311 Pavardė8311 5 6 7 8 9 5
Vardas8312 Pavardė8312 5 7 8 9 10 10
Vardas8314 Pavardė8314 5 5 6 7 8 9
Vardas8315 Pavardė8315 7 7 7 8 10 4
Vardas8316 Pavardė8316 4 5 6 7 8 6
Vardas8317 Pavardė8317 2 3 4 6 10 8
Vardas8319 Pavardė8319 3 3 4 7 9 9
Vardas832 Pavardė832 2 5 9 10 10 8
Vardas8320 Pavardė8320 2 6 7 8 10 10
Vardas8321 Pavardė8321 2 4 4 5 9 9
Vardas8322 Pavardė8322 2 6 9 10 10 5
Vardas8323 Pavardė8323 2 3 7 9 10 10
Vardas8324 Pavardė8324 2 3 6 7 8 8
Vardas8325 Pavardė8325 2 4 5 5 10 9
Vardas8326 Pavardė8326 3 3 7 8 9 8
Vardas8329 Pavardė8329 2 9 10 10 10 8
Vardas833 Pavardė833 6 6 9 9 10 4
Vardas8330 Pavardė8330 6 6 7 7 10 7
Vardas8331 Pavardė8331 2 4 5 7 9 9
Vardas8333 Pavardė8333 2 2 3 4 5 7
Vardas8335 Pavardė8335 3 3 7 7 9 6
Vardas8337 Pavardė8337 3 4 6 6 10 5
Vardas8339 Pavardė8339 5 5 6 6 7 7
Vardas834 Pavardė834 3 3 5 6 9 8
Vardas8340 Pavardė8340 5 6 8 8 10 9
Vardas8341 Pavardė8341 6 9 10 10 10 7
Vardas8342 Pavardė8342 3 4 5 7 10 8
Vardas8343 Pavardė8343 5 6 8 10 10 8
Vardas8348 Pavardė8348 3 5 8 9 10 7
Vardas835 Pavardė835 2 2 3 7 9 10
Vardas8350 Pavardė8350 4 4 4 9 10 6
Vardas8351 Pavardė8351 3 3 7 9 9 7
Vardas8352 Pavardė8352 3 5 7 8 9 9
Vardas8353 Pavardė8353 2 4 8 9 9 6
Vardas8354 Pavardė8354 8 8 8 8 10 8
Vardas8356 Pavardė8356 3 6 7 8 10 9
Vardas8358 Pavardė8358 2 3 5 9 10 9
Vardas836 Pavardė836 2 3 7 9 9 5
Vardas8360 Pavardė8360 2 3 3 6 10 7
Vardas8361 Pavardė8361 3 7 9 10 10 9
Vardas8363 Pavardė8363 2 4 6 9 10 7
Vardas8364 Pavardė8364 5 7 7 9 10 7
Vardas8365 Pavardė8365 3 4 5 7 8 10
Vardas8367 Pavardė8367 3 3 4 10 10 8
Vardas8370 Pavardė8370 2 2 3 5 7 9
Vardas8371 Pavardė8371 5 6 6 7 10 7
Vardas8373 Pavardė8373 4 5 6 9 10 8
Vardas8374 Pavardė8374 5 6 7 7 10 8
Vardas8375 Pavardė8375 2 3 6 9 10 7
Vardas8376 Pavardė8376 2 6 7 8 10 8
Vardas8377 Pavardė8377 3 3 4 7 9 6
Vardas8378 Pavardė8378 2 2 3 4 6 6
Vardas8379 Pavardė8379 3 4 5 6 7 5
Vardas8380 Pavardė8380 2 3 5 7 9 6
Vardas8381 Pavardė8381 3 3 6 7 7 6
Vardas8382 Pavardė8382 5 7 7 9 10 10
Vardas8383 Pavardė8383 3 4 5 6 9 9
Vardas8387 Pavardė8387 4 6 8 9 10 7
Vardas8388 Pavardė8388 5 6 8 8 10 4
Vardas839 Pavardė839 4 6 6 7 9 10
Vardas8390 Pavardė8390 2 4 5 6 7 9
Vardas8392 Pavardė8392 2 3 5 9 10 9
Vardas8393 Pavardė8393 3 4 7 8 8 8
Vardas8395 Pavardė8395 5 6 7 8 10 8
Vardas8396 Pavardė8396 2 3 5 6 8 8
Vardas8397 Pavardė8397 4 8 8 9 10 9
Vardas8398 Pavardė8398 2 3 4 5 9 10
Vardas84 Pavardė84 4 4 6 6 7 8
Vardas840 Pavardė840 3 4 7 8 8 6
Vardas8400 Pavardė8400 2 3 6 7 7 10
Vardas8401 Pavardė8401 2 3 3 4 5 8
Vardas8402 Pavardė8402 3 6 7 9 9 10
Vardas8403 Pavardė8403 3 7 8 9 9 9
Vardas8404 Pavardė8404 4 4 8 8 9 7
Vardas8405 Pavardė8405 2 4 5 6 9 8
Vardas8407 Pavardė8407 3 7 8 9 10 8
Vardas8408 Pavardė8408 2 5 5 7 9 9
Vardas841 Pavardė841 7 8 8 9 10 8
Vardas8410 Pavardė8410 2 5 5 6 10 5
Vardas8411 Pavardė8411 2 4 5 5 7 8
Vardas8412 Pavardė8412 2 5 7 10 10 8
Vardas8413 Pavardė8413 2 5 8 8 9 9
Vardas8415 Pavardė8415 2 5 6 8 9 10
Vardas842 Pavardė842 2 3 4 8 8 7
Vardas8421 Pavardė8421 7 8 10 10 10 8
Vardas8422 Pavardė8422 4 4 5 9 10 8
Vardas8423 Pavardė8423 2 5 5 9 9 7
Vardas8424 Pavardė8424 4 4 6 7 10 8
Vardas8425 Pavardė8425 3 5 5 6 9 8
Vardas8426 Pavardė8426 2 3 4 4 7 10
Vardas8427 Pavardė8427 4 4 6 8 10 6
Vardas843 Pavardė843 4 6 6 7 9 6
Vardas8433 Pavardė8433 2 3 4 8 10 5
Vardas8435 Pavardė8435 4 6 8 10 10 10
Vardas8436 Pavardė8436 2 2 2 3 5 9
Vardas8437 Pavardė8437 4 7 8 10 10 7
Vardas8438 Pavardė8438 2 3 5 5 6 6
Vardas8439 Pavardė8439 3 3 5 6 6 9
Vardas8441 Pavardė8441 3 3 4 5 8 7
Vardas8442 Pavardė8442 3 5 6 7 7 5
Vardas8443 Pavardė8443 2 3 4 10 10 5
Vardas8444 Pavardė8444 4 5 6 8 8 10
Vardas8447 Pavardė8447 4 4 9 9 10 9
Vardas8448 Pavardė8448 3 3 3 7 8 8
Vardas8449 Pavardė8449 2 8 9 9 9 6
Vardas845 Pavardė845 2 3 6 7 9 8
Vardas8450 Pavardė8450 2 2 2 4 8 6
Vardas8451 Pavardė8451 2 3 6 9 10 5
Vardas8452 Pavardė8452 6 7 8 8 10 8
Vardas8455 Pavardė8455 3 4 5 7 9 8
Vardas8456 Pavardė8456 3 3 4 5 9 10
Vardas8458 Pavardė8458 2 4 6 7 10 6
Vardas846 Pavardė846 2 6 6 6 9 9
Vardas8460 Pavardė8460 3 5 8 9 10 9
Vardas8462 Pavardė8462 5 5 7 10 10 6
Vardas8463 Pavardė8463 2 5 5 6 8 9
Vardas8464 Pavardė8464 7 7 8 9 10 10
Vardas8465 Pavardė8465 2 5 6 7 7 5
Vardas847 Pavardė847 3 4 4 4 9 7
Vardas8471 Pavardė8471 3 5 6 10 10 8
Vardas8472 Pavardė8472 4 4 4 7 10 7
Vardas8473 Pavardė8473 2 5 8 9 10 10
Vardas8474 Pavardė8474 4 5 6 8 10 5
Vardas8475 Pavardė8475 2 4 6 7 8 8
Vardas8476 Pavardė8476 4 7 7 8 10 10
Vardas8477 Pavardė8477 3 4 6 9 10 8
Vardas8479 Pavardė8479 2 4 5 7 8 7
Vardas848 Pavardė848 2 2 3 4 6 9
Vardas8480 Pavardė8480 4 5 6 7 9 10
Vardas8482 Pavardė8482 3 5 8 10 10 7
Vardas8483 Pavardė8483 4 4 4 4 6 10
Vardas8484 Pavardė8484 2 7 7 8 10 5
Vardas8485 Pavardė8485 6 6 10 10 10 6
Vardas8487 Pavardė8487 5 6 8 10 10 5
Vardas8491 Pavardė8491 2 4 7 8 8 6
Vardas8492 Pavardė8492 2 4 7 9 10 5
Vardas8493 Pavardė8493 3 5 5 8 10 7
Vardas8494 Pavardė8494 2 4 5 6 10 10
Vardas8495 Pavardė8495 3 6 6 8 9 10
Vardas8497 Pavardė8497 2 6 7 7 10 5
Vardas8498 Pavardė8498 3 5 8 9 10 10
Vardas850 Pavardė850 7 8 8 10 10 10
Vardas8500 Pavardė8500 3 7 7 8 8 9
Vardas8501 Pavardė8501 3 3 8 8 10 6
Vardas8503 Pavardė8503 3 7 9 10 10 9
Vardas8505 Pavardė8505 2 3 4 8 10 5
Vardas8507 Pavardė8507 4 8 8 9 10 4
Vardas8509 Pavardė8509 2 4 5 7 7 6
Vardas8510 Pavardė8510 2 5 7 7 8 6
Vardas8512 Pavardė8512 3 3 4 5 6 10
Vardas8513 Pavardė8513 2 2 2 5 10 6
Vardas8514 Pavardė8514 3 4 5 8 9 6
Vardas8515 Pavardė8515 3 3 3 9 10 8
Vardas8516 Pavardė8516 3 3 4 4 7 10
Vardas8520 Pavardė8520 8 9 10 10 10 9
Vardas8523 Pavardė8523 3 5 10 10 10 8
Vardas8524 Pavardė8524 2 4 5 5 9 8
Vardas8525 Pavardė8525 5 5 6 7 8 7
Vardas8526 Pavardė8526 5 5 6 6 9 8
Vardas8528 Pavardė8528 2 3 5 8 9 6
Vardas8529 Pavardė8529 3 7 8 9 10 7
Vardas853 Pavardė853 3 6 9 10 10 5
Vardas8530 Pavardė8530 4 6 7 8 8 6
Vardas8533 Pavardė8533 3 4 7 8 10 7
Vardas8534 Pavardė8534 6 7 7 7 10 8
Vardas8535 Pavardė8535 4 5 8 9 10 9
Vardas8536 Pavardė8536 3 7 9 9 10 8
Vardas8538 Pavardė8538 3 3 3 4 5 8
Vardas8539 Pavardė8539 2 3 3 5 7 9
Vardas854 Pavardė854 4 5 6 6 9 8
Vardas8542 Pavardė8542 3 9 9 10 10 4
Vardas8544 Pavardė8544 6 7 7 9 10 5
Vardas8546 Pavardė8546 3 3 7 8 8 5
Vardas8548 Pavardė8548 2 3 6 9 10 7
Vardas8549 Pavardė8549 2 3 7 8 9 5
Vardas8550 Pavardė8550 2 4 4 9 10 7
Vardas8551 Pavardė8551 3 3 6 6 7 7
Vardas8552 Pavardė8552 2 4 4 10 10 6
Vardas8555 Pavardė8555 7 7 8 8 9 6
Vardas8556 Pavardė8556 4 5 7 7 9 5
Vardas8557 Pavardė8557 4 5 6 9 10 9
Vardas8558 Pavardė8558 2 2 5 5 6 10
Vardas856 Pavardė856 3 5 5 10 10 10
Vardas8560 Pavardė8560 2 3 5 6 9 5
Vardas8561 Pavardė8561 5 5 7 8 9 7
Vardas8562 Pavardė8562 5 6 6 9 10 7
Vardas8563 Pavardė8563 3 5 8 8 9 10
Vardas8565 Pavardė8565 3 4 5 10 10 9
Vardas8566 Pavardė8566 6 8 8 8 8 6
Vardas8567 Pavardė8567 5 5 7 9 9 6
Vardas8568 Pavardė8568 2 3 5 8 9 7
Vardas8572 Pavardė8572 2 5 6 7 10 7
Vardas8573 Pavardė8573 2 3 3 10 10 6
Vardas8575 Pavardė8575 2 6 6 8 9 9
Vardas8576 Pavardė8576 2 2 2 4 7 6
Vardas8577 Pavardė8577 2 2 2 4 8 6
Vardas8579 Pavardė8579 2 3 5 6 9 10
Vardas8581 Pavardė8581 2 2 4 5 6 10
Vardas8582 Pavardė8582 2 6 7 9 10 7
Vardas8585 Pavardė8585 3 5 6 6 7 6
Vardas8589 Pavardė8589 2 5 7 8 9 5
Vardas859 Pavardė859 5 6 7 10 10 9
Vardas8590 Pavardė8590 2 6 7 8 10 8
Vardas8591 Pavardė8591 2 6 8 8 10 7
Vardas8592 Pavardė8592 2 3 3 5 9 9
Vardas8593 Pavardė8593 7 7 9 9 10 4
Vardas8594 Pavardė8594 2 3 7 8 10 10
Vardas8596 Pavardė8596 2 3 5 7 7 6
Vardas8597 Pavardė8597 2 2 3 5 7 10
Vardas8598 Pavardė8598 4 5 6 8 9 5
Vardas8599 Pavardė8599 2 2 8 8 9 6
Vardas860 Pavardė860 3 7 9 9 9 10
Vardas8600 Pavardė8600 4 7 8 9 9 6
Vardas8601 Pavardė8601 4 6 6 7 9 5
Vardas8603 Pavardė8603 6 6 7 9 9 7
Vardas8607 Pavardė8607 2 3 6 7 9 9
Vardas8608 Pavardė8608 3 5 7 9 10 8
Vardas861 Pavardė861 6 7 9 9 10 6
Vardas8610 Pavardė8610 2 2 8 8 8 5
Vardas8611 Pavardė8611 2 2 5 6 9 7
Vardas8616 Pavardė8616 2 5 5 7 9 5
Vardas8617 Pavardė8617 3 6 7 8 10 9
