Vardas Pavardė ND1 ND2 ND3 ND4 ND5 Egzaminas
Vardas83781 Pavardė83781 3 3 4 6 8 5
Vardas83787 Pavardė83787 2 2 2 4 6 3
Vardas83791 Pavardė83791 4 6 7 8 9 4
Vardas83792 Pavardė83792 2 5 7 7 10 4
Vardas83793 Pavardė83793 3 4 5 5 5 5
Vardas83796 Pavardė83796 4 6 7 8 9 2
Vardas83798 Pavardė83798 2 4 5 7 8 4
Vardas83799 Pavardė83799 4 4 5 6 6 2
Vardas83800 Pavardė83800 3 5 5 6 8 2
Vardas83801 Pavardė83801 5 6 6 7 10 2
Vardas83802 Pavardė83802 4 5 7 7 10 4
Vardas83805 Pavardė83805 3 5 6 8 9 2
Vardas83806 Pavardė83806 4 5 5 8 10 2
Vardas83808 Pavardė83808 3 4 6 7 8 2
Vardas8381 Pavardė8381 2 3 3 5 7 3
Vardas83810 Pavardė83810 2 5 6 7 10 2
Vardas83812 Pavardė83812 2 5 5 6 6 4
Vardas83813 Pavardė83813 2 2 7 8 9 3
Vardas83814 Pavardė83814 3 3 5 9 10 4
Vardas83821 Pavardė83821 3 4 6 8 10 3
Vardas83822 Pavardė83822 3 3 5 8 8 2
Vardas8383 Pavardė8383 4 4 5 6 10 4
Vardas83830 Pavardė83830 2 6 6 9 10 4
Vardas83831 Pavardė83831 4 5 6 8 9 4
Vardas83833 Pavardė83833 4 5 5 6 7 4
Vardas83835 Pavardė83835 3 4 6 6 10 4
Vardas8384 Pavardė8384 2 4 8 8 10 2
Vardas83845 Pavardė83845 2 4 4 5 6 4
Vardas83847 Pavardė83847 2 4 5 6 6 5
Vardas83851 Pavardė83851 2 3 5 9 10 3
Vardas83853 Pavardė83853 3 6 6 7 8 4
Vardas83854 Pavardė83854 5 6 9 9 10 2
Vardas83855 Pavardė83855 2 3 5 8 10 3
Vardas83856 Pavardė83856 2 3 7 7 10 2
Vardas83861 Pavardė83861 2 6 6 7 10 3
Vardas83864 Pavardė83864 4 4 5 8 9 3
Vardas83869 Pavardė83869 5 5 7 8 9 2
Vardas8387 Pavardė8387 3 4 5 5 10 4
Vardas83871 Pavardė83871 3 4 7 8 9 2
Vardas83874 Pavardė83874 5 6 6 7 8 4
Vardas83880 Pavardė83880 2 4 5 6 8 4
Vardas83881 Pavardė83881 3 4 4 8 9 4
Vardas83884 Pavardė83884 2 6 8 8 9 3
Vardas83889 Pavardė83889 4 5 6 6 10 2
Vardas83896 Pavardė83896 2 3 4 4 8 5
Vardas83899 Pavardė83899 2 2 3 4 9 3
Vardas83901 Pavardė83901 2 5 5 8 10 3
Vardas83906 Pavardė83906 4 5 6 7 7 3
Vardas83908 Pavardė83908 3 3 9 10 10 4
Vardas83914 Pavardė83914 3 4 5 10 10 2
Vardas83915 Pavardė83915 5 6 7 8 9 2
Vardas83916 Pavardė83916 3 4 8 10 10 3
Vardas83918 Pavardė83918 2 3 6 8 9 4
Vardas83919 Pavardė83919 2 4 7 10 10 3
Vardas8392 Pavardė8392 2 3 4 8 10 2
Vardas83926 Pavardė83926 4 4 6 7 8 3
Vardas8393 Pavardė8393 2 3 5 5 8 3
Vardas83930 Pavardė83930 2 6 8 8 8 3
Vardas83931 Pavardė83931 2 3 4 6 8 5
Vardas83932 Pavardė83932 4 6 8 8 9 2
Vardas83934 Pavardė83934 2 3 3 4 8 2
Vardas83940 Pavardė83940 2 7 8 8 9 4
Vardas83941 Pavardė83941 2 4 5 6 10 4
Vardas83945 Pavardė83945 3 4 5 7 10 2
Vardas83946 Pavardė83946 2 4 8 9 10 3
Vardas83948 Pavardė83948 5 6 6 7 10 2
Vardas83953 Pavardė83953 2 4 6 9 10 2
Vardas83956 Pavardė83956 5 7 8 9 10 2
Vardas83958 Pavardė83958 3 6 6 7 10 4
Vardas8396 Pavardė8396 3 3 5 5 9 2
Vardas83961 Pavardė83961 6 7 8 8 9 2
Vardas83963 Pavardė83963 3 3 6 6 7 3
Vardas83965 Pavardė83965 2 2 7 9 10 4
Vardas83969 Pavardė83969 3 7 8 9 9 4
Vardas8397 Pavardė8397 2 6 7 8 10 3
Vardas83973 Pavardė83973 2 3 6 8 10 2
Vardas83974 Pavardė83974 3 4 4 6 6 2
Vardas83978 Pavardė83978 3 8 8 9 10 2
Vardas83979 Pavardė83979 2 5 6 6 10 3
Vardas83981 Pavardė83981 2 2 7 7 8 3
Vardas83982 Pavardė83982 2 5 7 9 10 2
Vardas83990 Pavardė83990 2 3 3 8 8 5
Vardas83991 Pavardė83991 3 5 8 8 10 2
Vardas83992 Pavardė83992 2 2 4 6 9 5
Vardas83993 Pavardė83993 2 2 4 9 10 4
Vardas83998 Pavardė83998 6 6 6 8 8 4
Vardas83999 Pavardė83999 3 7 10 10 10 2
Vardas84001 Pavardė84001 2 4 6 9 9 2
Vardas84015 Pavardė84015 2 4 5 5 6 2
Vardas84017 Pavardė84017 3 6 7 7 8 4
Vardas84018 Pavardė84018 2 2 4 5 7 2
Vardas8402 Pavardė8402 3 4 6 6 10 2
Vardas84022 Pavardė84022 2 4 7 8 10 4
Vardas84024 Pavardė84024 3 7 8 8 9 2
Vardas84025 Pavardė84025 3 5 5 6 8 3
Vardas84026 Pavardė84026 5 7 7 8 8 3
Vardas84027 Pavardė84027 3 3 7 9 10 4
Vardas84028 Pavardė84028 2 4 6 7 7 4
Vardas8403 Pavardė8403 2 3 4 4 5 5
Vardas84034 Pavardė84034 5 5 8 9 9 4
Vardas84036 Pavardė84036 2 5 5 6 7 2
Vardas84041 Pavardė84041 5 7 10 10 10 2
Vardas84042 Pavardė84042 2 2 2 6 8 3
Vardas84044 Pavardė84044 3 3 5 6 7 2
Vardas8405 Pavardė8405 2 3 6 8 10 2
Vardas84058 Pavardė84058 6 8 8 10 10 2
Vardas84060 Pavardė84060 3 3 4 10 10 2
Vardas84061 Pavardė84061 2 2 5 8 9 4
Vardas84062 Pavardė84062 2 3 6 8 9 2
Vardas84063 Pavardė84063 4 6 6 8 9 2
Vardas84069 Pavardė84069 4 4 7 9 9 2
Vardas84072 Pavardė84072 2 3 4 6 7 3
Vardas84074 Pavardė84074 2 4 6 6 6 3
Vardas84077 Pavardė84077 2 3 5 7 8 3
Vardas84079 Pavardė84079 3 5 7 8 10 4
Vardas84086 Pavardė84086 2 3 4 5 8 3
Vardas84087 Pavardė84087 3 5 6 9 10 4
Vardas8409 Pavardė8409 5 5 7 10 10 3
Vardas84090 Pavardė84090 2 5 6 8 9 4
Vardas84094 Pavardė84094 3 3 5 9 10 2
Vardas84095 Pavardė84095 4 4 7 9 10 3
Vardas84098 Pavardė84098 3 4 6 8 8 4
Vardas84099 Pavardė84099 4 6 7 7 10 4
Vardas8410 Pavardė8410 2 3 6 10 10 3
Vardas84100 Pavardė84100 4 5 7 9 9 2
Vardas84106 Pavardė84106 3 5 7 10 10 2
Vardas8411 Pavardė8411 3 6 7 7 9 3
Vardas84110 Pavardė84110 5 5 7 7 10 3
Vardas84112 Pavardė84112 3 4 5 6 8 3
Vardas84113 Pavardė84113 3 4 4 5 6 2
Vardas84115 Pavardė84115 2 2 4 4 5 4
Vardas84116 Pavardė84116 2 3 4 6 9 3
Vardas84129 Pavardė84129 3 4 6 6 6 4
Vardas8413 Pavardė8413 2 3 4 4 5 3
Vardas84131 Pavardė84131 4 5 6 6 7 3
Vardas84132 Pavardė84132 2 3 3 5 9 4
Vardas84134 Pavardė84134 3 3 3 4 10 2
Vardas84136 Pavardė84136 2 3 6 7 10 3
Vardas84137 Pavardė84137 2 4 6 7 9 4
Vardas84138 Pavardė84138 2 3 5 7 10 2
Vardas8414 Pavardė8414 2 2 5 5 9 4
Vardas84140 Pavardė84140 2 4 6 9 10 4
Vardas84145 Pavardė84145 6 6 7 7 9 3
Vardas84148 Pavardė84148 2 3 3 6 9 3
Vardas8415 Pavardė8415 4 5 5 9 10 4
Vardas84159 Pavardė84159 4 7 8 9 10 3
Vardas84163 Pavardė84163 4 5 6 8 9 2
Vardas84166 Pavardė84166 2 3 5 5 10 4
Vardas8417 Pavardė8417 2 2 6 7 7 4
Vardas84174 Pavardė84174 2 4 4 9 10 4
Vardas84175 Pavardė84175 3 5 7 8 9 4
Vardas84178 Pavardė84178 4 4 6 7 10 4
Vardas84182 Pavardė84182 5 7 7 10 10 2
Vardas84184 Pavardė84184 2 3 3 7 8 3
Vardas84192 Pavardė84192 4 6 8 9 9 3
Vardas84193 Pavardė84193 2 3 3 7 9 3
Vardas84195 Pavardė84195 2 3 4 5 6 3
Vardas84197 Pavardė84197 2 4 5 8 10 2
Vardas84199 Pavardė84199 2 7 8 9 10 3
Vardas84200 Pavardė84200 3 3 3 8 9 4
Vardas84206 Pavardė84206 3 4 7 9 9 3
Vardas84207 Pavardė84207 2 6 10 10 10 3
Vardas84209 Pavardė84209 5 6 6 9 10 3
Vardas84213 Pavardė84213 4 4 8 10 10 4
Vardas84217 Pavardė84217 3 4 8 8 9 4
Vardas84218 Pavardė84218 2 4 5 6 7 2
Vardas84219 Pavardė84219 2 4 5 9 9 3
Vardas8422 Pavardė8422 2 3 4 9 9 4
Vardas84220 Pavardė84220 4 5 5 5 8 3
Vardas84221 Pavardė84221 2 2 3 3 5 4
Vardas84222 Pavardė84222 6 7 8 8 10 3
Vardas84223 Pavardė84223 2 3 4 4 6 2
Vardas84224 Pavardė84224 3 4 7 8 9 4
Vardas84227 Pavardė84227 2 4 7 10 10 3
Vardas84229 Pavardė84229 2 3 4 9 10 3
Vardas84236 Pavardė84236 5 7 7 8 10 3
Vardas84240 Pavardė84240 2 2 3 4 8 5
Vardas84241 Pavardė84241 4 5 5 5 10 2
Vardas84243 Pavardė84243 5 6 7 8 10 3
Vardas84248 Pavardė84248 2 3 3 5 5 4
Vardas84250 Pavardė84250 5 5 6 7 7 3
Vardas84251 Pavardė84251 2 6 8 8 8 4
Vardas84253 Pavardė84253 3 3 4 5 9 5
Vardas84254 Pavardė84254 4 5 7 8 9 3
Vardas84256 Pavardė84256 2 2 8 9 10 3
Vardas84258 Pavardė84258 3 5 5 8 9 3
Vardas8426 Pavardė8426 2 5 5 8 9 2
Vardas84260 Pavardė84260 4 6 6 8 10 4
Vardas84265 Pavardė84265 2 5 6 7 7 3
Vardas84266 Pavardė84266 3 4 8 8 9 3
Vardas84269 Pavardė84269 3 7 7 9 9 3
Vardas84272 Pavardė84272 3 5 7 8 9 4
Vardas84275 Pavardė84275 2 2 6 9 10 3
Vardas84277 Pavardė84277 3 4 8 9 10 3
Vardas84279 Pavardė84279 4 5 8 9 10 4
Vardas84283 Pavardė84283 2 3 3 6 6 5
Vardas84288 Pavardė84288 2 4 4 4 10 3
Vardas84289 Pavardė84289 2 5 7 7 10 3
Vardas8429 Pavardė8429 2 6 8 10 10 2
Vardas84293 Pavardė84293 3 3 6 8 10 2
Vardas84295 Pavardė84295 3 7 7 8 10 3
Vardas84296 Pavardė84296 6 6 7 10 10 2
Vardas84297 Pavardė84297 5 5 6 8 9 4
Vardas843 Pavardė843 2 3 3 5 10 4
Vardas8430 Pavardė8430 4 5 6 8 9 4
Vardas84302 Pavardė84302 2 3 6 7 7 4
Vardas84303 Pavardė84303 7 8 9 10 10 3
Vardas8431 Pavardė8431 3 4 6 8 8 3
Vardas84312 Pavardė84312 2 3 5 5 6 3
Vardas84316 Pavardė84316 2 3 8 9 10 2
Vardas8432 Pavardė8432 3 5 8 9 10 4
Vardas84320 Pavardė84320 3 5 6 8 8 3
Vardas84322 Pavardė84322 3 3 6 9 10 4
Vardas84326 Pavardė84326 2 2 5 6 9 2
Vardas84331 Pavardė84331 2 2 3 5 6 3
Vardas84332 Pavardė84332 4 6 7 7 9 2
Vardas84333 Pavardė84333 2 5 7 10 10 4
Vardas84336 Pavardė84336 3 3 5 6 8 2
Vardas84337 Pavardė84337 3 4 5 6 8 3
Vardas84338 Pavardė84338 2 3 4 10 10 3
Vardas84343 Pavardė84343 4 4 4 7 8 2
Vardas84348 Pavardė84348 4 5 5 9 9 4
Vardas84350 Pavardė84350 2 2 8 8 10 4
Vardas84354 Pavardė84354 2 4 5 9 10 4
Vardas84355 Pavardė84355 3 5 6 6 6 3
Vardas84357 Pavardė84357 3 5 6 7 10 4
Vardas84359 Pavardė84359 2 5 7 7 9 4
Vardas84374 Pavardė84374 3 3 5 7 8 3
Vardas84378 Pavardė84378 5 6 8 8 10 2
Vardas84381 Pavardė84381 3 3 4 5 8 5
Vardas84383 Pavardė84383 4 6 6 8 9 2
Vardas84384 Pavardė84384 2 2 3 5 8 5
Vardas8439 Pavardė8439 2 5 5 7 10 3
Vardas84391 Pavardė84391 3 4 5 6 6 4
Vardas84394 Pavardė84394 6 6 7 8 9 2
Vardas84396 Pavardė84396 2 2 5 8 8 3
Vardas84398 Pavardė84398 2 3 7 8 8 4
Vardas84399 Pavardė84399 2 3 8 9 10 2
Vardas8440 Pavardė8440 2 3 4 9 10 3
Vardas84401 Pavardė84401 2 4 5 7 8 4
Vardas84402 Pavardė84402 3 6 7 10 10 4
Vardas84403 Pavardė84403 3 4 4 4 6 3
Vardas84407 Pavardė84407 5 6 7 9 10 3
Vardas84411 Pavardė84411 3 5 6 9 10 2
Vardas84412 Pavardė84412 3 4 4 8 10 3
Vardas84415 Pavardė84415 3 4 4 7 7 2
Vardas84416 Pavardė84416 2 2 5 6 7 4
Vardas84421 Pavardė84421 2 6 7 10 10 4
Vardas84422 Pavardė84422 4 4 5 6 8 3
Vardas84424 Pavardė84424 2 3 5 7 9 4
Vardas8443 Pavardė8443 5 5 6 8 9 3
Vardas84431 Pavardė84431 2 4 6 7 10 4
Vardas84438 Pavardė84438 2 3 4 8 9 3
Vardas84439 Pavardė84439 4 5 8 9 9 4
Vardas84440 Pavardė84440 3 6 9 9 10 2
Vardas84441 Pavardė84441 2 4 5 6 8 3
Vardas84444 Pavardė84444 6 7 8 8 8 2
Vardas84454 Pavardė84454 2 3 6 9 10 2
Vardas84455 Pavardė84455 3 3 7 8 9 3
Vardas84457 Pavardė84457 2 3 4 5 5 2
Vardas84458 Pavardė84458 3 6 7 10 10 2
Vardas84464 Pavardė84464 3 7 7 10 10 2
Vardas84465 Pavardė84465 3 4 6 10 10 4
Vardas84469 Pavardė84469 4 7 8 8 9 3
Vardas84470 Pavardė84470 2 3 6 6 9 4
Vardas84472 Pavardė84472 2 2 9 9 9 4
Vardas84478 Pavardė84478 3 7 7 8 9 2
Vardas84480 Pavardė84480 2 3 6 7 8 3
Vardas84489 Pavardė84489 4 7 7 8 10 3
Vardas8449 Pavardė8449 2 6 7 9 10 3
Vardas84491 Pavardė84491 4 6 6 9 10 4
Vardas84499 Pavardė84499 2 3 4 5 6 5
Vardas84502 Pavardė84502 2 3 4 6 8 5
Vardas84506 Pavardė84506 3 3 3 6 9 3
Vardas84508 Pavardė84508 5 5 7 9 10 2
Vardas84512 Pavardė84512 2 3 8 9 9 3
Vardas84515 Pavardė84515 4 5 6 9 10 3
Vardas84516 Pavardė84516 3 3 3 5 10 4
Vardas84517 Pavardė84517 2 6 6 7 8 2
Vardas8452 Pavardė8452 3 4 7 9 10 3
Vardas84520 Pavardė84520 2 6 7 7 9 4
Vardas84521 Pavardė84521 3 3 6 9 10 2
Vardas8453 Pavardė8453 2 6 8 10 10 4
Vardas84530 Pavardė84530 4 4 5 5 6 3
Vardas84533 Pavardė84533 3 7 8 9 9 3
Vardas84535 Pavardė84535 2 3 4 4 7 4
Vardas84540 Pavardė84540 2 2 5 7 8 2
Vardas84542 Pavardė84542 3 4 6 7 8 3
Vardas84543 Pavardė84543 3 4 7 8 10 3
Vardas84546 Pavardė84546 7 7 8 8 10 3
Vardas8455 Pavardė8455 4 8 9 9 10 2
Vardas84555 Pavardė84555 5 6 6 8 9 2
Vardas84556 Pavardė84556 2 3 7 9 10 3
Vardas84557 Pavardė84557 2 3 6 10 10 3
Vardas84560 Pavardė84560 2 3 8 9 10 2
Vardas84561 Pavardė84561 2 3 4 7 7 3
Vardas84568 Pavardė84568 2 2 7 8 9 2
Vardas84569 Pavardė84569 2 4 5 9 10 3
Vardas84570 Pavardė84570 2 7 7 7 8 4
Vardas84572 Pavardė84572 2 6 8 8 9 2
Vardas84574 Pavardė84574 4 5 7 8 9 3
Vardas84576 Pavardė84576 4 5 6 9 10 3
Vardas84578 Pavardė84578 3 4 5 7 7 2
Vardas84579 Pavardė84579 3 3 6 6 8 4
Vardas8458 Pavardė8458 3 3 6 6 10 4
Vardas84582 Pavardė84582 4 5 8 8 10 3
Vardas84585 Pavardė84585 2 3 5 5 8 5
Vardas84590 Pavardė84590 2 2 3 4 7 2
Vardas84592 Pavardė84592 2 3 4 7 10 2
Vardas84593 Pavardė84593 3 4 6 8 8 4
Vardas84594 Pavardė84594 2 4 6 6 8 4
Vardas84595 Pavardė84595 2 5 7 7 10 2
Vardas846 Pavardė846 2 3 5 5 9 3
Vardas8460 Pavardė8460 6 6 7 7 9 4
Vardas84601 Pavardė84601 3 4 7 10 10 4
Vardas84603 Pavardė84603 2 5 6 7 8 3
Vardas84604 Pavardė84604 2 2 6 8 8 4
Vardas84609 Pavardė84609 5 5 8 9 10 2
Vardas8461 Pavardė8461 4 5 9 9 10 2
Vardas84611 Pavardė84611 3 5 6 6 10 2
Vardas84612 Pavardė84612 2 3 8 10 10 4
Vardas84613 Pavardė84613 3 6 8 8 10 3
Vardas84615 Pavardė84615 2 3 4 5 6 2
Vardas84620 Pavardė84620 2 4 5 6 8 4
Vardas84623 Pavardė84623 2 3 4 5 10 5
Vardas84624 Pavardė84624 2 4 4 5 7 5
Vardas84625 Pavardė84625 2 4 4 5 10 4
Vardas84626 Pavardė84626 6 8 9 10 10 2
Vardas84627 Pavardė84627 2 3 3 5 5 5
Vardas84628 Pavardė84628 3 3 8 9 10 4
Vardas84629 Pavardė84629 2 4 8 9 10 3
Vardas84630 Pavardė84630 3 4 5 8 8 2
Vardas84631 Pavardė84631 4 5 7 7 8 4
Vardas84633 Pavardė84633 2 3 3 6 8 4
Vardas84639 Pavardė84639 4 9 9 10 10 2
Vardas84641 Pavardė84641 3 4 6 10 10 4
Vardas84644 Pavardė84644 4 5 5 7 10 3
Vardas84645 Pavardė84645 2 3 5 7 8 3
Vardas84647 Pavardė84647 3 4 5 5 9 3
Vardas84649 Pavardė84649 2 3 4 7 9 4
Vardas84652 Pavardė84652 3 6 6 7 9 4
Vardas84653 Pavardė84653 3 10 10 10 10 3
Vardas84654 Pavardė84654 2 4 4 6 7 3
Vardas84655 Pavardė84655 2 3 3 4 6 2
Vardas84661 Pavardė84661 3 4 5 8 10 4
Vardas84665 Pavardė84665 2 3 3 8 9 4
Vardas84667 Pavardė84667 2 3 5 6 7 4
Vardas84669 Pavardė84669 4 4 6 8 10 4
Vardas84670 Pavardė84670 2 3 4 5 5 4
Vardas84671 Pavardė84671 2 4 5 6 7 3
Vardas84678 Pavardė84678 2 4 8 8 10 2
Vardas84679 Pavardė84679 6 6 6 7 7 2
Vardas84681 Pavardė84681 3 4 7 8 10 4
Vardas84685 Pavardė84685 2 3 5 5 8 5
Vardas84687 Pavardė84687 2 5 6 7 7 2
Vardas84689 Pavardė84689 2 4 5 5 9 3
Vardas8469 Pavardė8469 2 3 3 5 7 2
Vardas84690 Pavardė84690 3 3 4 10 10 4
Vardas84699 Pavardė84699 2 3 9 9 10 3
Vardas8470 Pavardė8470 3 3 4 5 9 4
Vardas84700 Pavardė84700 3 4 6 10 10 3
Vardas84705 Pavardė84705 2 4 5 8 9 4
Vardas84708 Pavardė84708 4 5 8 9 9 2
Vardas84711 Pavardė84711 5 5 8 8 10 4
Vardas84712 Pavardė84712 2 2 4 5 5 2
Vardas84719 Pavardė84719 2 4 6 6 7 4
Vardas8472 Pavardė8472 2 3 4 4 8 3
Vardas84720 Pavardė84720 6 7 7 8 8 3
Vardas84723 Pavardė84723 4 5 5 8 10 4
Vardas84724 Pavardė84724 3 4 5 5 10 2
Vardas84728 Pavardė84728 3 3 3 8 8 2
Vardas84730 Pavardė84730 5 5 9 9 10 3
Vardas84731 Pavardė84731 4 6 7 7 9 4
Vardas84735 Pavardė84735 2 3 4 5 5 4
Vardas84737 Pavardė84737 3 4 5 9 10 3
Vardas84743 Pavardė84743 2 2 4 9 10 3
Vardas84751 Pavardė84751 3 4 4 5 8 4
Vardas84754 Pavardė84754 2 3 4 8 10 2
Vardas84761 Pavardė84761 4 7 8 9 9 2
Vardas84764 Pavardė84764 2 3 3 8 8 2
Vardas84766 Pavardė84766 3 4 5 5 6 2
Vardas84767 Pavardė84767 4 5 6 9 10 4
Vardas84768 Pavardė84768 2 2 3 6 10 4
Vardas84769 Pavardė84769 2 3 3 8 9 3
Vardas84770 Pavardė84770 4 6 7 8 10 4
Vardas84772 Pavardė84772 2 3 6 9 9 4
Vardas84773 Pavardė84773 2 3 4 8 8 2
Vardas84774 Pavardė84774 2 4 6 8 9 2
Vardas84775 Pavardė84775 2 3 4 6 10 2
Vardas84778 Pavardė84778 3 3 4 10 10 2
Vardas84783 Pavardė84783 4 4 6 8 9 4
Vardas84785 Pavardė84785 2 3 5 6 10 4
Vardas84786 Pavardė84786 5 5 7 7 8 3
Vardas84788 Pavardė84788 4 7 8 9 10 3
Vardas84790 Pavardė84790 2 4 7 9 9 2
Vardas84791 Pavardė84791 2 6 6 8 10 3
Vardas84792 Pavardė84792 2 4 5 9 10 2
Vardas84795 Pavardė84795 3 4 6 8 10 4
Vardas84800 Pavardė84800 3 3 3 5 9 5
Vardas84803 Pavardė84803 4 5 7 8 9 3
Vardas84804 Pavardė84804 4 5 5 9 9 3
Vardas84807 Pavardė84807 4 6 6 8 8 3
Vardas84809 Pavardė84809 5 7 8 9 10 3
Vardas84811 Pavardė84811 2 4 5 5 6 4
Vardas84816 Pavardė84816 2 3 4 5 9 4
Vardas84817 Pavardė84817 5 6 7 9 10 3
Vardas84819 Pavardė84819 2 4 4 4 10 5
Vardas84822 Pavardė84822 3 6 8 8 8 2
Vardas84826 Pavardė84826 2 3 6 7 9 2
Vardas84828 Pavardė84828 3 5 6 7 7 3
Vardas84831 Pavardė84831 2 2 3 5 8 3
Vardas84833 Pavardė84833 2 2 6 8 10 4
Vardas84834 Pavardė84834 4 5 6 7 10 2
Vardas84839 Pavardė84839 3 5 7 9 10 2
Vardas84840 Pavardė84840 3 5 6 8 9 2
Vardas84842 Pavardė84842 5 5 8 8 9 4
Vardas84843 Pavardė84843 3 3 7 10 10 3
Vardas84844 Pavardė84844 3 4 4 6 7 4
Vardas84847 Pavardė84847 3 5 8 9 9 3
Vardas84852 Pavardė84852 2 6 7 7 9 2
Vardas84855 Pavardė84855 2 3 4 6 10 3
Vardas84856 Pavardė84856 2 5 5 7 10 3
Vardas84857 Pavardė84857 2 3 4 7 10 4
Vardas84859 Pavardė84859 4 5 6 7 10 3
Vardas8486 Pavardė8486 3 4 6 7 10 3
Vardas84860 Pavardė84860 2 3 5 7 7 5
Vardas84861 Pavardė84861 4 6 7 8 10 4
Vardas84865 Pavardė84865 3 4 6 6 10 2
Vardas84870 Pavardė84870 2 5 6 7 9 2
Vardas84871 Pavardė84871 2 2 5 6 9 5
Vardas84873 Pavardė84873 3 6 8 8 10 2
Vardas84875 Pavardė84875 6 6 6 7 10 2
Vardas8488 Pavardė8488 4 5 6 7 8 2
Vardas84880 Pavardė84880 3 5 6 8 8 2
Vardas84882 Pavardė84882 3 5 6 7 10 2
Vardas84885 Pavardė84885 2 2 7 7 9 3
Vardas84901 Pavardė84901 2 4 5 8 10 4
Vardas84902 Pavardė84902 5 6 7 7 9 4
Vardas84903 Pavardė84903 3 4 6 7 10 3
Vardas84904 Pavardė84904 5 8 8 9 9 3
Vardas84908 Pavardė84908 3 4 4 5 6 2
Vardas84909 Pavardė84909 4 5 6 8 10 2
Vardas8491 Pavardė8491 2 4 4 8 10 2
Vardas84913 Pavardė84913 3 4 4 6 10 4
Vardas84916 Pavardė84916 3 4 5 5 9 2
Vardas84919 Pavardė84919 4 6 8 9 9 4
Vardas84922 Pavardė84922 2 5 7 9 10 4
Vardas84928 Pavardė84928 2 2 3 3 9 2
Vardas8493 Pavardė8493 4 7 8 10 10 3
Vardas84930 Pavardė84930 4 6 8 9 10 2
Vardas84931 Pavardė84931 2 3 4 5 6 2
Vardas84932 Pavardė84932 4 6 7 7 7 3
Vardas84933 Pavardė84933 3 5 7 8 8 4
Vardas84934 Pavardė84934 3 3 7 8 9 2
Vardas84935 Pavardė84935 2 6 7 9 10 2
Vardas84940 Pavardė84940 5 6 6 8 10 2
Vardas84946 Pavardė84946 2 3 3 8 10 3
Vardas84952 Pavardė84952 2 4 6 9 10 2
Vardas84955 Pavardė84955 2 3 4 4 9 3
Vardas84959 Pavardė84959 2 5 6 6 6 2
Vardas8496 Pavardė8496 3 4 6 7 7 2
Vardas84960 Pavardė84960 3 3 6 9 9 3
Vardas84962 Pavardė84962 3 3 4 4 9 3
Vardas84964 Pavardė84964 2 2 3 5 7 2
Vardas84969 Pavardė84969 2 5 7 9 9 4
Vardas84972 Pavardė84972 4 5 6 6 9 3
Vardas84979 Pavardė84979 4 6 6 8 10 3
Vardas8498 Pavardė8498 5 6 6 7 8 2
Vardas84980 Pavardė84980 2 5 6 10 10 2
Vardas84984 Pavardė84984 2 4 7 8 10 3
Vardas8499 Pavardė8499 4 8 8 10 10 2
Vardas84996 Pavardė84996 2 2 5 5 10 2
Vardas84997 Pavardė84997 2 2 2 6 6 3
Vardas84999 Pavardė84999 3 4 7 9 10 2
Vardas85 Pavardė85 3 4 7 8 8 3
Vardas85007 Pavardė85007 2 3 5 7 10 2
Vardas85009 Pavardė85009 2 6 6 8 10 3
Vardas85010 Pavardė85010 2 4 4 5 9 3
Vardas85025 Pavardė85025 2 2 3 4 10 2
Vardas85030 Pavardė85030 2 2 4 5 7 2
Vardas85035 Pavardė85035 3 3 4 4 8 3
Vardas85036 Pavardė85036 3 3 7 8 8 3
Vardas8504 Pavardė8504 7 7 9 10 10 2
Vardas85040 Pavardė85040 2 3 4 6 9 4
Vardas85041 Pavardė85041 2 5 9 9 10 4
Vardas85042 Pavardė85042 3 3 4 5 7 2
Vardas85043 Pavardė85043 2 3 5 5 7 5
Vardas85050 Pavardė85050 2 6 6 6 9 2
Vardas85052 Pavardė85052 3 3 5 5 9 2
Vardas8506 Pavardė8506 2 3 4 5 8 5
Vardas85060 Pavardė85060 2 2 7 8 8 4
Vardas85062 Pavardė85062 2 5 6 7 9 3
Vardas85063 Pavardė85063 2 2 7 7 8 3
Vardas85064 Pavardė85064 3 4 5 9 10 4
Vardas85065 Pavardė85065 2 3 7 8 10 2
Vardas85068 Pavardė85068 2 2 3 5 8 3
Vardas85069 Pavardė85069 3 5 5 8 10 4
Vardas85072 Pavardė85072 3 4 6 6 9 3
Vardas85073 Pavardė85073 3 3 5 7 9 2
Vardas85074 Pavardė85074 5 5 7 7 8 2
Vardas85075 Pavardė85075 2 3 4 4 6 5
Vardas85077 Pavardė85077 4 6 6 9 10 2
Vardas85082 Pavardė85082 5 5 5 6 8 4
Vardas85083 Pavardė85083 3 7 7 7 9 4
Vardas85086 Pavardė85086 3 7 7 9 10 2
Vardas8509 Pavardė8509 2 3 6 7 7 4
Vardas85090 Pavardė85090 5 6 6 7 7 3
Vardas85093 Pavardė85093 4 4 4 8 10 2
Vardas85095 Pavardė85095 2 3 6 7 8 2
Vardas85096 Pavardė85096 3 7 8 9 9 3
Vardas85097 Pavardė85097 4 4 6 8 9 2
Vardas85101 Pavardė85101 5 6 8 10 10 2
Vardas85104 Pavardė85104 4 4 6 6 9 2
Vardas85105 Pavardė85105 2 2 4 4 8 3
Vardas85107 Pavardė85107 3 3 3 6 9 3
Vardas85108 Pavardė85108 3 5 6 8 9 4
Vardas8511 Pavardė8511 4 6 8 10 10 3
